sample	CMD_POS_FLOATMAG_BH	ENC_POS_FLOATMAG_BH	POS_ERR_FLOATMAG_BH	DAC_FLOATMAG_BH	MODE_FLOATMAG_BH	FLOATMAG_ACC_ADC_PORT_0
60	5262.000000	4067.000000	1195.000000	1392.000000	903000a	-11253.000000
61	5523.000000	4280.000000	1243.000000	1429.000000	903000a	-11216.000000
62	5791.000000	4504.000000	1287.000000	1440.000000	903000a	-11735.000000
63	6067.000000	4740.000000	1327.000000	1438.000000	903000a	-11748.000000
64	6351.000000	4977.000000	1374.000000	1491.000000	903000a	-12073.000000
65	6643.000000	5219.000000	1424.000000	1535.000000	903000a	-11996.000000
66	6943.000000	5468.000000	1475.000000	1567.000000	903000a	-12266.000000
67	7250.000000	5730.000000	1520.000000	1565.000000	903000a	-12312.000000
68	7565.000000	6002.000000	1563.000000	1572.000000	903000a	-12367.000000
69	7888.000000	6270.000000	1618.000000	1653.000000	903000a	-12425.000000
70	8219.000000	6551.000000	1668.000000	1661.000000	903000a	-12469.000000
71	8558.000000	6850.000000	1708.000000	1629.000000	903000a	-12759.000000
72	8905.000000	7155.000000	1750.000000	1650.000000	903000c	-12643.000000
73	9259.000000	7457.000000	1802.000000	1729.000000	903000c	-12661.000000
74	9622.000000	7783.000000	1839.000000	1678.000000	903000c	-12338.000000
75	9992.000000	8112.000000	1880.000000	1712.000000	903000c	-12543.000000
76	10371.000000	8440.000000	1931.000000	1781.000000	903000c	-12556.000000
77	10757.000000	8790.000000	1967.000000	1738.000000	903000c	-12581.000000
78	11151.000000	9144.000000	2007.000000	1766.000000	903000c	-12384.000000
79	11553.000000	9501.000000	2052.000000	1810.000000	903000c	-12343.000000
80	11962.000000	9882.000000	2080.000000	1748.000000	903000c	-12334.000000
81	12380.000000	10271.000000	2109.000000	1747.000000	903000c	-12222.000000
82	12805.000000	10664.000000	2141.000000	1776.000000	903000c	-12274.000000
83	13238.000000	11072.000000	2166.000000	1755.000000	903000c	-11812.000000
84	13679.000000	11486.000000	2193.000000	1769.000000	903000c	-11846.000000
85	14127.000000	11922.000000	2205.000000	1705.000000	903000c	-11697.000000
86	14583.000000	12358.000000	2225.000000	1739.000000	903000c	-11957.000000
87	15046.000000	12806.000000	2240.000000	1727.000000	903000c	-11573.000000
88	15517.000000	13265.000000	2252.000000	1711.000000	903000c	-11595.000000
89	15996.000000	13734.000000	2262.000000	1698.000000	903000c	-11166.000000
90	16481.000000	14222.000000	2259.000000	1635.000000	903000c	-11397.000000
91	16974.000000	14707.000000	2267.000000	1677.000000	903000c	-11194.000000
92	17475.000000	15216.000000	2259.000000	1595.000000	903000c	-11162.000000
93	17982.000000	15717.000000	2265.000000	1657.000000	903000c	-10917.000000
94	18497.000000	16242.000000	2255.000000	1577.000000	903000c	-10939.000000
95	19018.000000	16760.000000	2258.000000	1632.000000	903000c	-10908.000000
96	19547.000000	17304.000000	2243.000000	1536.000000	903000c	-10833.000000
97	20082.000000	17847.000000	2235.000000	1554.000000	903000c	-10814.000000
98	20624.000000	18409.000000	2215.000000	1485.000000	903000c	-10475.000000
99	21173.000000	18968.000000	2205.000000	1515.000000	903000c	-10460.000000
100	21728.000000	19538.000000	2190.000000	1490.000000	903000c	-10513.000000
101	22290.000000	20119.000000	2171.000000	1455.000000	903000c	-10469.000000
102	22858.000000	20707.000000	2151.000000	1437.000000	903000c	-10421.000000
103	23432.000000	21316.000000	2116.000000	1347.000000	903000c	-10103.000000
104	24013.000000	21915.000000	2098.000000	1404.000000	903000c	-10117.000000
105	24599.000000	22532.000000	2067.000000	1342.000000	903000c	-9954.000000
106	25192.000000	23157.000000	2035.000000	1312.000000	903000c	-10155.000000
107	25790.000000	23786.000000	2004.000000	1303.000000	903000c	-9711.000000
108	26394.000000	24438.000000	1956.000000	1199.000000	903000c	-9898.000000
109	27004.000000	25085.000000	1919.000000	1221.000000	903000c	-9478.000000
110	27619.000000	25739.000000	1880.000000	1201.000000	903000c	-9821.000000
111	28239.000000	26412.000000	1827.000000	1112.000000	903000c	-9457.000000
112	28864.000000	27076.000000	1788.000000	1152.000000	903000c	-9533.000000
113	29495.000000	27755.000000	1740.000000	1089.000000	903000c	-9048.000000
114	30130.000000	28445.000000	1685.000000	1027.000000	903000c	-9222.000000
115	30770.000000	29132.000000	1638.000000	1033.000000	903000c	-9000.000000
116	31415.000000	29829.000000	1586.000000	984.000000	903000c	-9253.000000
117	32064.000000	30534.000000	1530.000000	934.000000	903000c	-8870.000000
118	32717.000000	31232.000000	1485.000000	960.000000	903000c	-8678.000000
119	33375.000000	31937.000000	1438.000000	926.000000	903000c	-8440.000000
120	34037.000000	32650.000000	1387.000000	876.000000	903000c	-8313.000000
121	34702.000000	33363.000000	1339.000000	863.000000	903000c	-8266.000000
122	35372.000000	34077.000000	1295.000000	850.000000	903000c	-7894.000000
123	36045.000000	34804.000000	1241.000000	775.000000	903000c	-7718.000000
124	36721.000000	35524.000000	1197.000000	793.000000	903000c	-7318.000000
125	37400.000000	36241.000000	1159.000000	807.000000	903000c	-7321.000000
126	38083.000000	36974.000000	1109.000000	723.000000	903000c	-6833.000000
127	38768.000000	37708.000000	1060.000000	698.000000	903000c	-6528.000000
128	39457.000000	38436.000000	1021.000000	718.000000	903000c	-6100.000000
129	40148.000000	39170.000000	978.000000	686.000000	903000c	-5756.000000
130	40841.000000	39911.000000	930.000000	640.000000	903000c	-5548.000000
131	41536.000000	40648.000000	888.000000	645.000000	903000c	-5328.000000
132	42234.000000	41388.000000	846.000000	623.000000	903000c	-4847.000000
133	42934.000000	42131.000000	803.000000	596.000000	903000c	-4253.000000
134	43635.000000	42879.000000	756.000000	555.000000	903000c	-4033.000000
135	44338.000000	43623.000000	715.000000	557.000000	903000c	-3467.000000
136	45042.000000	44367.000000	675.000000	544.000000	903000c	-3391.000000
137	45748.000000	45124.000000	624.000000	460.000000	903000c	-2589.000000
138	46454.000000	45876.000000	578.000000	452.000000	903000c	-2392.000000
139	47161.000000	46619.000000	542.000000	479.000000	903000c	-1836.000000
140	47870.000000	47365.000000	505.000000	449.000000	903000c	-1794.000000
141	48578.000000	48128.000000	450.000000	333.000000	903000c	-1079.000000
142	49287.000000	48875.000000	412.000000	370.000000	903000c	-755.000000
143	49997.000000	49623.000000	374.000000	345.000000	903000d	-60.000000
144	50706.000000	50362.000000	344.000000	364.000000	903000d	348.000000
145	51415.000000	51112.000000	303.000000	284.000000	903000d	513.000000
146	52123.000000	51855.000000	268.000000	279.000000	903000d	944.000000
147	52832.000000	52591.000000	241.000000	286.000000	903000d	1443.000000
148	53539.000000	53336.000000	203.000000	213.000000	903000d	2258.000000
149	54245.000000	54079.000000	166.000000	182.000000	903000d	2402.000000
150	54951.000000	54805.000000	146.000000	237.000000	903000d	2976.000000
151	55655.000000	55540.000000	115.000000	174.000000	903000d	3147.000000
152	56358.000000	56275.000000	83.000000	136.000000	903000d	4019.000000
153	57059.000000	57003.000000	56.000000	137.000000	903000d	4205.000000
154	57759.000000	57726.000000	33.000000	136.000000	903000d	4673.000000
155	58457.000000	58453.000000	4.000000	88.000000	903000d	4830.000000
156	59152.000000	59178.000000	-26.000000	62.000000	903000d	5373.000000
157	59845.000000	59894.000000	-49.000000	74.000000	903000d	5825.000000
158	60536.000000	60611.000000	-75.000000	41.000000	903000d	6341.000000
159	61225.000000	61329.000000	-104.000000	0.000000	903000d	6599.000000
160	61910.000000	62038.000000	-128.000000	5.000000	903000d	6555.000000
161	62593.000000	62740.000000	-147.000000	9.000000	903000d	7047.000000
162	63272.000000	63449.000000	-177.000000	-61.000000	903000d	7412.000000
163	63948.000000	64151.000000	-203.000000	-75.000000	903000d	7936.000000
164	64621.000000	64846.000000	-225.000000	-81.000000	903000d	7821.000000
165	65291.000000	65546.000000	-255.000000	-148.000000	903000d	8184.000000
166	65956.000000	66233.000000	-277.000000	-133.000000	903000d	8262.000000
167	66618.000000	66910.000000	-292.000000	-121.000000	903000d	8836.000000
168	67276.000000	67594.000000	-318.000000	-197.000000	903000d	8936.000000
169	67929.000000	68266.000000	-337.000000	-192.000000	903000d	9033.000000
170	68578.000000	68930.000000	-352.000000	-194.000000	903000d	8936.000000
171	69223.000000	69597.000000	-374.000000	-254.000000	903000d	9293.000000
172	69863.000000	70250.000000	-387.000000	-237.000000	903000d	9748.000000
173	70498.000000	70892.000000	-394.000000	-220.000000	903000d	9818.000000
174	71129.000000	71544.000000	-415.000000	-312.000000	903000d	9903.000000
175	71754.000000	72181.000000	-427.000000	-294.000000	903000d	9707.000000
176	72375.000000	72810.000000	-435.000000	-293.000000	903000d	10009.000000
177	72989.000000	73432.000000	-443.000000	-298.000000	903000d	10185.000000
178	73599.000000	74046.000000	-447.000000	-298.000000	903000d	10434.000000
179	74203.000000	74663.000000	-460.000000	-355.000000	903000d	10215.000000
180	74801.000000	75262.000000	-461.000000	-313.000000	903000d	10319.000000
181	75394.000000	75860.000000	-466.000000	-342.000000	903000d	10409.000000
182	75980.000000	76450.000000	-470.000000	-346.000000	903000d	10548.000000
183	76561.000000	77030.000000	-469.000000	-336.000000	903000d	10660.000000
184	77135.000000	77613.000000	-478.000000	-392.000000	903000d	10235.000000
185	77703.000000	78179.000000	-476.000000	-356.000000	903000d	10392.000000
186	78265.000000	78745.000000	-480.000000	-393.000000	903000d	10354.000000
187	78820.000000	79292.000000	-472.000000	-343.000000	903000d	10686.000000
188	79369.000000	79845.000000	-476.000000	-409.000000	903000d	10405.000000
189	79911.000000	80382.000000	-471.000000	-382.000000	903000d	10507.000000
190	80446.000000	80920.000000	-474.000000	-429.000000	903000d	10121.000000
191	80975.000000	81443.000000	-468.000000	-405.000000	903000d	10298.000000
192	81496.000000	81960.000000	-464.000000	-416.000000	903000d	10242.000000
193	82011.000000	82468.000000	-457.000000	-416.000000	903000d	10197.000000
194	82518.000000	82969.000000	-451.000000	-426.000000	903000d	9977.000000
195	83019.000000	83464.000000	-445.000000	-443.000000	903000d	10041.000000
196	83512.000000	83948.000000	-436.000000	-435.000000	903000d	10100.000000
197	83997.000000	84415.000000	-418.000000	-390.000000	903000d	10135.000000
198	84476.000000	84888.000000	-412.000000	-458.000000	903000d	10038.000000
199	84947.000000	85339.000000	-392.000000	-399.000000	903000d	9730.000000
200	85410.000000	85795.000000	-385.000000	-460.000000	903000d	9811.000000
201	85866.000000	86225.000000	-359.000000	-377.000000	903000d	9755.000000
202	86314.000000	86659.000000	-345.000000	-425.000000	903000d	9916.000000
203	86755.000000	87086.000000	-331.000000	-437.000000	903000d	9796.000000
204	87188.000000	87494.000000	-306.000000	-382.000000	903000d	9812.000000
205	87613.000000	87909.000000	-296.000000	-448.000000	903000d	9651.000000
206	88031.000000	88306.000000	-275.000000	-405.000000	903000d	9694.000000
207	88440.000000	88703.000000	-263.000000	-437.000000	903000d	9663.000000
208	88842.000000	89089.000000	-247.000000	-423.000000	903000d	9372.000000
209	89236.000000	89460.000000	-224.000000	-381.000000	903000d	9471.000000
210	89622.000000	89840.000000	-218.000000	-458.000000	903000d	9222.000000
211	90001.000000	90197.000000	-196.000000	-391.000000	903000d	9540.000000
212	90371.000000	90546.000000	-175.000000	-377.000000	903000d	9198.000000
213	90734.000000	90895.000000	-161.000000	-412.000000	903000f	9329.000000
214	91088.000000	91229.000000	-141.000000	-381.000000	903000f	8973.000000
215	91435.000000	91557.000000	-122.000000	-385.000000	903000f	9011.000000
216	91774.000000	91881.000000	-107.000000	-405.000000	903000f	8864.000000
217	92105.000000	92191.000000	-86.000000	-376.000000	903000f	9004.000000
218	92428.000000	92490.000000	-62.000000	-354.000000	903000f	8766.000000
219	92743.000000	92795.000000	-52.000000	-420.000000	903000f	8894.000000
220	93050.000000	93085.000000	-35.000000	-393.000000	903000f	8815.000000
221	93350.000000	93364.000000	-14.000000	-371.000000	903000f	8810.000000
222	93642.000000	93636.000000	6.000000	-366.000000	903000f	8763.000000
223	93926.000000	93906.000000	20.000000	-390.000000	903000f	8567.000000
224	94202.000000	94165.000000	37.000000	-373.000000	903000f	8629.000000
225	94470.000000	94413.000000	57.000000	-348.000000	903000f	8582.000000
226	94731.000000	94660.000000	71.000000	-370.000000	903000f	8833.000000
227	94985.000000	94897.000000	88.000000	-355.000000	903000f	8563.000000
228	95230.000000	95126.000000	104.000000	-342.000000	903000f	8665.000000
229	95469.000000	95342.000000	127.000000	-302.000000	903000f	8492.000000
230	95700.000000	95548.000000	152.000000	-272.000000	903000f	8600.000000
231	95923.000000	95764.000000	159.000000	-347.000000	903000f	8514.000000
232	96139.000000	95971.000000	168.000000	-345.000000	903000f	8443.000000
233	96348.000000	96165.000000	183.000000	-308.000000	903000f	8362.000000
234	96550.000000	96354.000000	196.000000	-302.000000	903000f	8395.000000
235	96745.000000	96532.000000	213.000000	-270.000000	903000f	8474.000000
236	96932.000000	96710.000000	222.000000	-291.000000	903000f	8219.000000
237	97113.000000	96879.000000	234.000000	-276.000000	903000f	8328.000000
238	97287.000000	97042.000000	245.000000	-269.000000	903000f	7985.000000
239	97454.000000	97201.000000	253.000000	-274.000000	903000f	8052.000000
240	97615.000000	97346.000000	269.000000	-228.000000	903000f	7905.000000
241	97769.000000	97485.000000	284.000000	-214.000000	903000f	8076.000000
242	97916.000000	97621.000000	295.000000	-220.000000	903000f	7877.000000
243	98057.000000	97752.000000	305.000000	-220.000000	903000f	7931.000000
244	98192.000000	97877.000000	315.000000	-213.000000	903000f	7698.000000
245	98321.000000	97997.000000	324.000000	-209.000000	903000f	7704.000000
246	98443.000000	98112.000000	331.000000	-204.000000	903000f	7610.000000
247	98560.000000	98217.000000	343.000000	-170.000000	903000f	7551.000000
248	98671.000000	98316.000000	355.000000	-151.000000	903000f	7591.000000
249	98776.000000	98412.000000	364.000000	-149.000000	903000f	7423.000000
250	98876.000000	98499.000000	377.000000	-118.000000	903000f	7508.000000
251	98970.000000	98584.000000	386.000000	-117.000000	903000f	7264.000000
252	99059.000000	98666.000000	393.000000	-115.000000	903000f	7388.000000
253	99143.000000	98742.000000	401.000000	-96.000000	903000f	7079.000000
254	99222.000000	98813.000000	409.000000	-79.000000	903000f	7049.000000
255	99296.000000	98884.000000	412.000000	-87.000000	903000f	6902.000000
256	99365.000000	98949.000000	416.000000	-67.000000	903000f	6937.000000
257	99429.000000	99010.000000	419.000000	-53.000000	903000f	6733.000000
258	99489.000000	99069.000000	420.000000	-48.000000	903000f	6664.000000
259	99545.000000	99116.000000	429.000000	6.000000	903000f	6396.000000
260	99597.000000	99161.000000	436.000000	19.000000	903000f	6168.000000
261	99644.000000	99208.000000	436.000000	5.000000	903000f	6111.000000
262	99688.000000	99247.000000	441.000000	36.000000	903000f	5845.000000
263	99728.000000	99282.000000	446.000000	55.000000	903000f	5757.000000
264	99764.000000	99311.000000	453.000000	85.000000	903000f	5480.000000
265	99797.000000	99342.000000	455.000000	76.000000	903000f	5416.000000
266	99827.000000	99366.000000	461.000000	106.000000	903000f	5135.000000
267	99853.000000	99387.000000	466.000000	125.000000	903000f	5069.000000
268	99877.000000	99407.000000	470.000000	132.000000	903000f	4711.000000
269	99898.000000	99421.000000	477.000000	166.000000	903000f	4422.000000
270	99916.000000	99439.000000	477.000000	152.000000	903000f	4265.000000
271	99932.000000	99448.000000	484.000000	200.000000	903000f	4051.000000
272	99946.000000	99459.000000	487.000000	203.000000	903000f	4152.000000
273	99958.000000	99468.000000	490.000000	221.000000	903000f	3687.000000
274	99967.000000	99477.000000	490.000000	231.000000	903000f	3613.000000
275	99975.000000	99484.000000	491.000000	252.000000	903000f	2934.000000
276	99982.000000	99491.000000	491.000000	265.000000	903000f	3117.000000
277	99986.000000	99495.000000	491.000000	294.000000	903000f	2584.000000
278	99990.000000	99501.000000	489.000000	300.000000	903000f	2666.000000
279	99993.000000	99506.000000	487.000000	318.000000	903000f	2024.000000
280	99995.000000	99512.000000	483.000000	328.000000	903000f	1991.000000
281	99996.000000	99516.000000	480.000000	352.000000	903000f	1521.000000
282	99996.000000	99520.000000	476.000000	369.000000	903000f	1504.000000
283	99996.000000	99526.000000	470.000000	375.000000	901000f	957.000000
284	99997.000000	99525.000000	472.000000	393.000000	ff010001	623.000000
285	99997.000000	99531.000000	466.000000	369.000000	ff010001	254.000000
286	99997.000000	99538.000000	459.000000	361.000000	ff010001	8.000000
287	99997.000000	99538.000000	459.000000	389.000000	ff010001	-112.000000
288	99997.000000	99544.000000	453.000000	371.000000	ff010001	-545.000000
289	99997.000000	99551.000000	446.000000	365.000000	ff010001	-846.000000
290	99997.000000	99556.000000	441.000000	372.000000	ff010001	-1338.000000
291	99997.000000	99561.000000	436.000000	374.000000	ff010001	-1472.000000
292	99997.000000	99568.000000	429.000000	367.000000	ff010001	-1752.000000
293	99997.000000	99574.000000	423.000000	370.000000	ff010001	-2140.000000
294	99997.000000	99581.000000	416.000000	366.000000	ff010001	-2538.000000
295	99997.000000	99590.000000	407.000000	357.000000	ff010001	-2818.000000
296	99997.000000	99596.000000	401.000000	366.000000	ff010001	-2797.000000
297	99997.000000	99606.000000	391.000000	350.000000	ff010001	-3177.000000
298	99997.000000	99619.000000	378.000000	333.000000	ff010001	-3246.000000
299	99997.000000	99626.000000	371.000000	352.000000	ff010001	-3948.000000
300	99997.000000	99639.000000	358.000000	329.000000	ff010001	-3853.000000
301	99997.000000	99653.000000	344.000000	319.000000	ff010001	-4238.000000
302	99997.000000	99658.000000	339.000000	352.000000	ff010001	-3941.000000
303	99997.000000	99677.000000	320.000000	298.000000	ff010001	-4524.000000
304	99997.000000	99693.000000	304.000000	298.000000	ff010001	-4405.000000
305	99997.000000	99704.000000	293.000000	315.000000	ff010001	-4951.000000
306	99997.000000	99719.000000	278.000000	300.000000	ff010001	-4621.000000
307	99997.000000	99731.000000	266.000000	308.000000	ff010001	-4851.000000
308	99997.000000	99744.000000	253.000000	303.000000	ff010001	-4871.000000
309	99997.000000	99760.000000	237.000000	287.000000	ff010001	-5180.000000
310	99997.000000	99776.000000	221.000000	282.000000	ff010001	-5012.000000
311	99997.000000	99785.000000	212.000000	307.000000	ff010001	-4942.000000
312	99997.000000	99797.000000	200.000000	298.000000	ff010001	-4782.000000
313	99997.000000	99808.000000	189.000000	299.000000	ff010001	-4724.000000
314	99997.000000	99814.000000	183.000000	318.000000	ff010001	-4852.000000
315	99997.000000	99826.000000	171.000000	295.000000	ff010001	-4615.000000
316	99997.000000	99833.000000	164.000000	311.000000	ff010001	-4431.000000
317	99997.000000	99838.000000	159.000000	320.000000	ff010001	-4161.000000
318	99997.000000	99846.000000	151.000000	310.000000	ff010001	-4027.000000
319	99997.000000	99851.000000	146.000000	320.000000	ff010001	-3801.000000
320	99997.000000	99858.000000	139.000000	313.000000	ff010001	-3566.000000
321	99997.000000	99867.000000	130.000000	304.000000	ff010001	-3194.000000
322	99997.000000	99872.000000	125.000000	319.000000	ff010001	-2782.000000
323	99997.000000	99879.000000	118.000000	314.000000	ff010001	-2823.000000
324	99997.000000	99885.000000	112.000000	318.000000	ff010001	-2333.000000
325	99997.000000	99891.000000	106.000000	320.000000	ff010001	-2188.000000
326	99997.000000	99903.000000	94.000000	296.000000	ff010001	-1465.000000
327	99997.000000	99905.000000	92.000000	333.000000	ff010001	-1363.000000
328	99997.000000	99912.000000	85.000000	319.000000	ff010001	-764.000000
329	99997.000000	99920.000000	77.000000	313.000000	ff010001	-834.000000
330	99997.000000	99924.000000	73.000000	328.000000	ff010001	-141.000000
331	99997.000000	99928.000000	69.000000	329.000000	ff010001	41.000000
332	99997.000000	99934.000000	63.000000	320.000000	ff010001	628.000000
333	99997.000000	99939.000000	58.000000	321.000000	ff010001	759.000000
334	99997.000000	99945.000000	52.000000	316.000000	ff010001	1143.000000
335	99997.000000	99946.000000	51.000000	334.000000	ff010001	1530.000000
336	99997.000000	99953.000000	44.000000	311.000000	ff010001	2029.000000
337	99997.000000	99954.000000	43.000000	330.000000	ff010001	2414.000000
338	99997.000000	99959.000000	38.000000	316.000000	ff010001	2567.000000
339	99997.000000	99962.000000	35.000000	320.000000	ff010001	2949.000000
340	99997.000000	99965.000000	32.000000	320.000000	ff010001	3135.000000
341	99997.000000	99972.000000	25.000000	304.000000	ff010001	3647.000000
342	99997.000000	99965.000000	32.000000	358.000000	ff010001	3875.000000
343	99997.000000	99978.000000	19.000000	286.000000	ff010001	4213.000000
344	99997.000000	99977.000000	20.000000	331.000000	ff010001	4305.000000
345	99997.000000	99983.000000	14.000000	310.000000	ff010001	4570.000000
346	99997.000000	99987.000000	10.000000	316.000000	ff010001	4799.000000
347	99997.000000	99990.000000	7.000000	321.000000	ff010001	4944.000000
348	99997.000000	99991.000000	6.000000	331.000000	ff010001	5141.000000
349	99997.000000	100000.000000	-3.000000	301.000000	ff010001	5058.000000
350	99997.000000	100003.000000	-6.000000	320.000000	ff010001	5504.000000
351	99997.000000	100006.000000	-9.000000	322.000000	ff010001	5296.000000
352	99997.000000	100013.000000	-16.000000	306.000000	ff010001	5751.000000
353	99997.000000	100019.000000	-22.000000	307.000000	ff010001	5323.000000
354	99997.000000	100024.000000	-27.000000	309.000000	ff010001	5629.000000
355	99997.000000	100027.000000	-30.000000	317.000000	ff010001	5291.000000
356	99997.000000	100033.000000	-36.000000	305.000000	ff010001	5604.000000
357	99997.000000	100038.000000	-41.000000	305.000000	ff010001	5210.000000
358	99997.000000	100045.000000	-48.000000	295.000000	ff010001	5414.000000
359	99997.000000	100050.000000	-53.000000	299.000000	ff010001	5058.000000
360	99997.000000	100054.000000	-57.000000	303.000000	ff010001	5123.000000
361	99997.000000	100059.000000	-62.000000	298.000000	ff010001	4817.000000
362	99997.000000	100063.000000	-66.000000	299.000000	ff010001	4683.000000
363	99997.000000	100068.000000	-71.000000	294.000000	ff010001	4479.000000
364	99997.000000	100073.000000	-76.000000	292.000000	ff010001	4181.000000
365	99997.000000	100076.000000	-79.000000	299.000000	ff010001	4048.000000
366	99997.000000	100081.000000	-84.000000	291.000000	ff010001	3758.000000
367	99997.000000	100083.000000	-86.000000	302.000000	ff010001	3630.000000
368	99997.000000	100086.000000	-89.000000	300.000000	ff010001	3183.000000
369	99997.000000	100091.000000	-94.000000	291.000000	ff010001	2946.000000
370	99997.000000	100091.000000	-94.000000	310.000000	ff010001	2582.000000
371	99997.000000	100096.000000	-99.000000	293.000000	ff010001	2266.000000
372	99997.000000	100096.000000	-99.000000	311.000000	ff010001	1921.000000
373	99997.000000	100099.000000	-102.000000	302.000000	ff010001	1647.000000
374	99997.000000	100103.000000	-106.000000	297.000000	ff010001	1392.000000
375	99997.000000	100105.000000	-108.000000	304.000000	ff010001	952.000000
376	99997.000000	100108.000000	-111.000000	301.000000	ff010001	723.000000
377	99997.000000	100111.000000	-114.000000	300.000000	ff010001	168.000000
378	99997.000000	100110.000000	-113.000000	317.000000	ff010001	21.000000
379	99997.000000	100113.000000	-116.000000	303.000000	ff010001	-515.000000
380	99997.000000	100116.000000	-119.000000	300.000000	ff010001	-621.000000
381	99997.000000	100116.000000	-119.000000	311.000000	ff010001	-1096.000000
382	99997.000000	100117.000000	-120.000000	308.000000	ff010001	-1327.000000
383	99997.000000	100115.000000	-118.000000	320.000000	ff010001	-1650.000000
384	99997.000000	100115.000000	-118.000000	313.000000	ff010001	-1983.000000
385	99997.000000	100113.000000	-116.000000	320.000000	ff010001	-2162.000000
386	99997.000000	100115.000000	-118.000000	304.000000	ff010001	-2589.000000
387	99997.000000	100109.000000	-112.000000	334.000000	ff010001	-2691.000000
388	99997.000000	100106.000000	-109.000000	327.000000	ff010001	-3138.000000
